	logFC	logCPM	F	PValue
ENSG00000154305.16	0.0140706439853236	6.55769412118664	9.32754939735593	0.743197132181535
ENSG00000079616.12	0.014133971207054	6.40860486354419	2.00846120242538	0.764305673903332
ENSG00000119041.10	0.0141397911377064	6.40860854292974	9.00862512479464	0.754708042931063
ENSG00000031698.12	0.0141756671560686	6.68064509108354	8.13723177421821	0.730628273478423
ENSG00000174282.11	0.014186585682625	6.67227567720451	5.05120812700986	0.729027423621043
ENSG00000134222.16	0.0142056759393098	6.11951534064754	0.565855714457762	0.801860424225825
ENSG00000100330.15	0.0142454702984324	6.62236076490144	7.9894931290092	0.734861442913312
ENSG00000133816.13	0.0142557385091321	6.58521857199127	0.714796248167113	0.749482132554189
ENSG00000145191.11	0.014256386880637	6.57325094459698	10.2743618764291	0.74053372274767
ENSG00000128708.12	0.0142605335253451	6.41682098161726	3.99840639188131	0.751975254587091
ENSG00000106245.9	0.0142991485271036	6.47095298201575	7.85757537855904	0.7481753074994
ENSG00000221829.9	0.0143188452408178	6.22257460740338	1.95722302453176	0.773887764554081
ENSG00000089022.13	0.0143377256432593	6.46553823462999	13.0523385523651	0.748580054239958
ENSG00000181704.11	0.0143656173935776	6.50037112269541	8.41859412464819	0.744255912182386
ENSG00000136699.19	0.0143678909442254	6.58893703220199	11.2200367165485	0.737359818628334
ENSG00000106462.10	0.0143779922205157	6.11226433645767	0.541648834268921	0.784646009749258
ENSG00000124222.21	0.0144098825180158	6.69917845551483	8.94441367509393	0.72580342665332
ENSG00000102898.11	0.0144492562502706	6.54611318348503	9.8920440964542	0.740489011871256
ENSG00000115464.14	0.0144604639374545	6.65354315509774	8.73667128340018	0.72831604035443
ENSG00000160214.12	0.0144710836806848	6.38275322637026	4.18441165827355	0.754988050363118
ENSG00000139636.15	0.0144728003203812	6.52317242443714	4.54320596741527	0.738960380845891
ENSG00000133884.9	0.014487494092312	6.53058792705237	9.93556267952787	0.742946931649421
ENSG00000172071.11	0.0144938550665346	6.38155256498638	2.55916841832579	0.750885427312011
ENSG00000177842.11	0.0145114960077144	5.85534783053116	0.93942098527796	0.800915445812392
ENSG00000279457.3	0.0145676395789153	6.44893993965329	3.68982087877829	0.749073874716547
ENSG00000178809.11	0.0145876138142731	6.05942231355928	0.726978465312334	0.782060120708507
ENSG00000198464.13	0.0146199838841351	6.22459287946967	4.6944940352718	0.765589160054108
ENSG00000141994.15	0.0146219323847383	6.40595799185891	4.42564265129301	0.749257127147126
ENSG00000082641.15	0.0146296528401102	6.80969648245932	6.93468125873897	0.705002208146824
ENSG00000081087.14	0.0146356186639392	6.45302714971609	4.28092061561151	0.738154153408551
ENSG00000105698.15	0.0146367799332708	6.68777648819313	9.41806723761696	0.72227211765343
ENSG00000127720.7	0.0146910430134793	6.03200470194727	1.67553374927765	0.781090928637245
ENSG00000179950.13	0.0147174398713191	6.63115637213058	10.8919021602584	0.726925090654113
ENSG00000214189.8	0.0147405359607053	5.99820781169809	0.912725681869161	0.785322322199051
ENSG00000131263.12	0.0147714998622932	6.52550831766592	6.56451951284199	0.731863040107016
ENSG00000011260.13	0.0148048147711959	6.38749971440114	6.72288553825824	0.748617910871319
ENSG00000134970.13	0.0148317124373588	6.56137843658126	6.21855577027767	0.729050309327589
ENSG00000174744.13	0.0148487056801017	6.41925036990385	5.92930659310168	0.7441811037853
ENSG00000082805.19	0.0148549634487024	6.53207701816184	3.73056273659639	0.730699111666039
ENSG00000171603.16	0.0149190892086056	6.71027291613606	6.23068996410868	0.720211798402488
ENSG00000106443.14	0.0149245736263022	6.39250924855372	9.13415845910674	0.744496207957662
ENSG00000111802.13	0.0149299297637173	6.4476752616122	5.26682912389446	0.742053300524635
ENSG00000171161.12	0.0149586338265145	6.46466230979067	6.2782124361796	0.743071691502214
ENSG00000167785.8	0.0149600817858579	6.39626069192662	4.61844385883557	0.74237802465965
ENSG00000153823.18	0.0149814017633555	6.39610226178876	0.411283445190075	0.733321217561997
ENSG00000163399.15	0.0150370448283138	6.84729943269117	2.81402786337396	0.699896325337114
ENSG00000085872.14	0.0150419763755587	6.5387356739313	10.7579126764989	0.730263954174977
ENSG00000124207.16	0.0150636622879516	6.53683275407952	7.96696928359666	0.72958194305379
ENSG00000116649.9	0.0150940516262729	6.52974411497407	4.02919794149405	0.728148812711414
ENSG00000120800.4	0.0151197471595448	6.36889209869596	4.84975846599735	0.739675404201964
ENSG00000130332.14	0.0151233467737527	6.35188746511524	4.03533644954094	0.749431971646892
ENSG00000046774.9	0.0151343680276748	4.25439637681673	0.00546946482177255	0.941047431825563
ENSG00000108091.10	0.0151575003450983	6.54744229576789	5.70285380148387	0.729791057866803
ENSG00000196275.13	0.0151952050796846	6.36863613958764	3.06640999592789	0.741844552174121
ENSG00000205084.10	0.0152173432385256	6.26136591418309	2.38887195515983	0.754656004880223
ENSG00000214300.7	0.0152366834171819	5.94431278894823	1.69074067334104	0.781739368399282
ENSG00000138380.17	0.0152497100250651	6.27578881506504	2.12448379491243	0.752958454654813
ENSG00000131165.14	0.0152726417730593	6.60611738706645	10.0180878260697	0.720757996292156
ENSG00000197622.12	0.0152981390985344	6.67624119215814	6.41410617323258	0.711350556447908
ENSG00000163001.11	0.015299344452845	6.43728819647026	4.55402552956993	0.734368414800735
ENSG00000122705.16	0.0153062357216658	6.63461916153295	11.5002598473115	0.711929732320568
ENSG00000182257.6	0.0153365412885208	5.48315403814465	0.197618223530081	0.815375921436146
ENSG00000140990.14	0.0153388028416086	6.55400647750866	6.83030107131708	0.725592881063884
ENSG00000204469.12	0.015352591421115	6.77346322367711	11.6259260463309	0.701005003306942
ENSG00000099290.15	0.0153588344029885	6.5656663483524	9.95979637119894	0.719168643554716
ENSG00000143033.17	0.015380100518793	6.35143048524198	3.71687434503397	0.742714019382961
ENSG00000053900.10	0.0153888732895306	6.46059584130806	10.1635003637048	0.729773036390849
ENSG00000180198.15	0.0153960628855146	6.30181118907361	1.48278373132729	0.743974932010666
ENSG00000155893.11	0.0154025473497685	6.21770828757013	1.22804341805183	0.757574773759166
ENSG00000198830.10	0.0154382217132191	6.74272558127612	7.17082475328843	0.701703584427065
ENSG00000126091.19	0.0154450136579585	6.3579430630647	2.4902123670475	0.740521268818876
ENSG00000127884.4	0.0154728374165154	6.61312826919512	5.0447862096609	0.7066544846275
ENSG00000151893.14	0.0154729197384311	6.52896753252451	10.8360589484732	0.72129832236841
ENSG00000151239.13	0.015486301452098	6.503257356376	3.83566228226792	0.719867826297611
ENSG00000187961.13	0.0155488996086966	6.25629406722128	1.88632845613095	0.752428385253752
ENSG00000177873.12	0.015563935920735	6.02859678082368	2.35449763798089	0.770811941944746
ENSG00000175931.12	0.0155687223351045	6.50920183404841	6.27148813117562	0.729475032879109
ENSG00000143093.14	0.0155817693578507	6.47247630427377	10.6924624570403	0.726785004082321
ENSG00000049769.12	0.0155841201708046	6.23889596871994	2.152157514552	0.765497134491846
ENSG00000172354.9	0.0155983942670085	6.72653514711895	8.83384584805047	0.698353131736188
ENSG00000163349.21	0.0155991444394816	6.6123930498618	7.91770387700872	0.712753815265385
ENSG00000101216.10	0.0156023356074358	6.40266298774225	7.50227456345347	0.736624647725212
ENSG00000138443.15	0.0156296374625396	6.55406638579364	6.27409315807139	0.722282457248767
ENSG00000116161.17	0.0156697407575387	6.51519560224498	3.79123801935143	0.722586718198798
ENSG00000131069.19	0.0156728502392062	6.56206685901753	2.90632985529029	0.705162313627762
ENSG00000125977.6	0.0157006591924612	6.5994603760839	8.44623029136225	0.709025592857779
ENSG00000160194.17	0.0157290242359036	6.47926104299492	7.29373573808926	0.725365960145234
ENSG00000119685.19	0.0157457089029044	6.35021434614235	7.86346414939069	0.737334293175101
ENSG00000169087.10	0.0157521010145301	6.26302132254685	4.34278648567576	0.743576726897666
ENSG00000248329.5	0.0157569505413427	4.31922421175576	0.0057971563485194	0.939310421387965
ENSG00000217555.12	0.015769281898329	6.13588541774841	1.96344651853109	0.750740643176014
ENSG00000165983.14	0.0157700229668254	6.19961277547434	0.853735729743568	0.747782230367927
ENSG00000101335.9	0.0158075562805265	6.80137297908274	1.19759114052091	0.674014680772128
ENSG00000185728.16	0.0158375653505153	6.54107700271798	12.7554714039775	0.71323636226837
ENSG00000108406.9	0.0158837005506863	6.47635359641363	11.1822516312661	0.7179316337622
ENSG00000086598.10	0.0158920493743865	6.65684305075368	10.0099076851955	0.69897072687745
ENSG00000066651.17	0.0158978597963772	6.28501459730094	3.35621151232069	0.741262062492146
ENSG00000099804.8	0.0159025129109752	6.50957915237566	5.2898983021771	0.723103905327305
ENSG00000139168.7	0.0159154168879784	6.43779486258385	5.82206139971409	0.724415075749641
ENSG00000125827.8	0.0159696422921958	6.58072871915746	4.6284990544671	0.709965292451946
ENSG00000114030.12	0.0159802475934184	6.57208209914811	11.337748261402	0.709315009039334
ENSG00000204560.9	0.0160050678924362	6.51882773429998	13.1098046073756	0.714530430087125
ENSG00000163161.12	0.0160262430668089	6.54474366542519	17.5640901956883	0.711810479218717
ENSG00000203879.11	0.0160559305036713	6.7556170049744	11.2094562818339	0.690737358635283
ENSG00000112619.7	0.0160874477861578	5.80893815749825	0.253850407952321	0.790283623031119
ENSG00000170092.14	0.0160889664587092	5.56863985209795	0.441392895480498	0.809335521000152
ENSG00000121390.17	0.016107544059818	6.43841796389263	10.8217037171449	0.721808373074861
ENSG00000164182.10	0.016120516932018	6.27570996080744	4.20548260729012	0.735297562515252
ENSG00000256043.2	0.0161244883960663	6.38681694348574	1.22687718590651	0.717282546729497
ENSG00000175550.7	0.0161317762422253	6.56030638110037	6.9412450732387	0.711234289619292
ENSG00000038358.14	0.0161817887602357	6.60327000193225	9.71513419315346	0.70508522026024
ENSG00000104671.7	0.0161852266478652	6.39836571628874	8.75786641103461	0.719503240364141
ENSG00000176842.14	0.0161863222732036	5.61915620546192	0.0532919988455381	0.817436932100011
ENSG00000102241.11	0.0162176523468327	6.56073680365523	11.1790973778745	0.706914479121896
ENSG00000014216.15	0.0162644943191239	6.68688764497477	6.01086775474676	0.695816269027805
ENSG00000258484.3	0.0162782521102265	5.69831673645333	0.180003772586692	0.779816092153875
ENSG00000119522.15	0.016295357090103	6.45162087899929	9.1704095492777	0.718542558564726
ENSG00000159882.12	0.0162962500371503	6.05734888876739	2.39767228936596	0.757002436571212
ENSG00000120341.18	0.0163070848815469	6.06222814754069	0.349028525861083	0.747795683604439
ENSG00000158411.10	0.0163125897132763	6.31117232617577	6.84447077925629	0.72961207648463
ENSG00000111716.12	0.01633249806443	6.76468646606355	5.06201322878407	0.674706066901444
ENSG00000213865.7	0.0163393648474912	5.96412724562043	1.71789502889036	0.770718638943878
ENSG00000198276.13	0.0163862936332763	6.4991723942146	5.88653380279034	0.7087884009534
ENSG00000182481.8	0.0163996314057085	6.40026489903426	1.97412333834298	0.722008714673641
ENSG00000117616.17	0.0164195780336111	6.65993065727179	5.77492414874092	0.693726983330803
ENSG00000151657.11	0.0164355878949389	6.26390135428268	8.09947267847054	0.734511016593095
ENSG00000140830.8	0.0164453823389275	6.25842239026437	4.46047376096502	0.737833035649845
ENSG00000110075.14	0.0164528963141817	6.60906154753576	16.1433284906106	0.696614091224288
ENSG00000104976.11	0.0164599184093494	6.35483045683288	4.25697060801031	0.724446760022581
ENSG00000089041.16	0.0164724926225504	6.19458178431931	0.81941136267098	0.741370369959562
ENSG00000075568.16	0.0164757335337342	6.57716560443628	14.7222631310158	0.701017164195238
ENSG00000101126.15	0.0165174216491358	6.60398980063701	18.7964782350772	0.696045299732071
ENSG00000114480.12	0.0165341119647335	6.47424664852951	3.5893895965345	0.69221864341702
ENSG00000143376.12	0.0165576274718709	6.54152099456744	10.9148817110491	0.707325892139185
ENSG00000125863.17	0.0165796282954482	6.45075459886451	8.71270419920392	0.713639163279736
ENSG00000177963.12	0.0166105721198527	6.5962858919738	11.7861377512569	0.695885645451298
ENSG00000124713.5	0.0166386053937892	5.6364853923091	0.19818933712304	0.812878666539069
ENSG00000198040.10	0.0166397402398367	6.45204481547775	8.00929952269286	0.713544705475949
ENSG00000185684.12	0.0166440392844059	6.38399781899682	6.0308380364441	0.714922315552912
ENSG00000182308.6	0.0166450709748433	5.61976700460612	0.301112434495489	0.803237162917859
ENSG00000128513.14	0.0167412701516586	6.31587377950382	6.87063520164136	0.722005582065288
ENSG00000108591.9	0.0167468472177494	6.47445724348093	21.0092777145198	0.707230666522411
ENSG00000124074.11	0.0168003263533404	6.34523680765342	3.70268584357039	0.722107370936801
ENSG00000172428.10	0.0168829170807158	6.40603861496258	4.56999287232144	0.715453122036579
ENSG00000140367.11	0.0168857609537088	6.45481979465825	6.76738357547034	0.701635902775548
ENSG00000068903.19	0.0170604872446019	6.61038688863843	8.20188563754628	0.690339455593431
ENSG00000279260.1	0.0170844091061838	3.90298636482763	0.668305529494817	0.822025116585761
ENSG00000280314.1	0.0170891751939024	3.90975817039253	0.451193171258766	0.822025154448846
ENSG00000228570.7	0.0171675289851516	5.21918046739569	0.0278207548474364	0.867535250112377
ENSG00000165496.4	0.0172105424312411	4.21669732970114	0.00938863406184694	0.93155540629221
ENSG00000119048.7	0.0172130061339034	6.57881166118774	9.71077774949941	0.687428374771571
ENSG00000131653.12	0.0172443132795403	6.59565207906177	11.2116620960607	0.685851376032614
ENSG00000162992.3	0.0172475998559636	4.85537548886856	0.00785922274246888	0.929360554619576
ENSG00000134897.13	0.0172717967262034	6.37262457423891	5.79320000001561	0.709399168816846
ENSG00000121350.15	0.0172816522027246	6.36581312848898	7.11849372164013	0.709490878381522
ENSG00000196724.12	0.0172984352101191	6.09856904300377	1.37991055980945	0.746196506084957
ENSG00000116898.11	0.017350185489634	6.48531909978418	9.86333804421102	0.693338749450822
ENSG00000110066.14	0.0173506467552806	6.51679063118793	13.6897372811084	0.693033997494338
ENSG00000138279.15	0.017365513172577	6.64554772563453	13.2795602544275	0.673860395069671
ENSG00000131374.14	0.0174060267816966	6.53339989548217	13.637029302216	0.686469340629946
ENSG00000134146.11	0.017416137179449	6.09728826813121	2.51854934820285	0.734539649488762
ENSG00000120860.10	0.0174548705413281	6.34748971380437	6.32186685746763	0.709043026147011
ENSG00000139343.10	0.0174657522775843	6.33679239597326	5.89942868378147	0.710787323490479
ENSG00000267216.1	0.0174988403971348	5.65894260591025	0.342359113441598	0.778919170235344
ENSG00000153820.12	0.0175123047273045	5.34485788370203	0.0203111309601827	0.886675238640525
ENSG00000279119.1	0.0175290542605603	5.99240940725605	0.866052908854275	0.747641636922644
ENSG00000266967.6	0.0175436364805797	6.40600177797173	11.0692641291663	0.703519400536283
ENSG00000130699.16	0.0175437331950755	6.36741215551446	6.97903260647605	0.706883393414423
ENSG00000089597.16	0.0176212973664861	6.75331338638735	19.943113518081	0.656494028488111
ENSG00000177951.17	0.0176246226145998	6.5669504401964	18.0519844353533	0.680478097202771
ENSG00000087077.11	0.0176275424982175	6.50762388333263	5.3977594141924	0.683219047378035
ENSG00000166676.14	0.0176299987257328	5.90127509319356	0.723555827393051	0.76144447757534
ENSG00000172613.7	0.0176302799694761	6.34836032998352	4.28251867360112	0.710250733482225
ENSG00000165501.16	0.0176578437468358	6.03233519463971	2.7089252611422	0.73315595249099
ENSG00000101457.12	0.0176635657871247	6.35747196022081	8.74789404864191	0.709685583606812
ENSG00000148303.16	0.0176964005356716	6.93246103187706	12.5223857165711	0.631768046763449
ENSG00000112584.13	0.0177003102263476	6.47909131692002	19.1510830830404	0.689555888134957
ENSG00000143761.13	0.0177020283070836	6.81964881270177	15.2433833297655	0.649335484959352
ENSG00000167595.14	0.0177231265156851	6.25215531357359	4.83246904130444	0.716104298112827
ENSG00000279514.1	0.0177341918629484	3.9091214627072	0.227836645221566	0.868956687981115
ENSG00000181894.14	0.0177898749066362	6.21079087139325	5.24879646455334	0.71896007620385
ENSG00000165233.17	0.0178154923923141	6.42591638567711	4.94217992776037	0.697259067982593
ENSG00000154640.14	0.017832910358887	6.33686463624084	1.79050015960406	0.698641024307817
ENSG00000122884.12	0.0178487642239461	6.47031853225066	2.75573897490638	0.687730246448525
